S No,Fuel,State,Year,Vehicle Class,Value
1,CNG ONLY,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Power Tiller (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Power Tiller (Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Tractor (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Tractor (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Tractor (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Tractor (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Tractor (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Tractor (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Tractor (Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Tractor (Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Tractor (Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Tractor (Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Tractor (Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Tractor (Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Mobile Clinic,0
2,DIESEL,Himachal Pradesh(96),2026,Mobile Clinic,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Mobile Clinic,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Mobile Clinic,0
5,PETROL,Himachal Pradesh(96),2026,Mobile Clinic,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Mobile Clinic,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Mobile Clinic,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Mobile Clinic,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Mobile Clinic,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Mobile Clinic,0
11,PURE EV,Himachal Pradesh(96),2026,Mobile Clinic,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Mobile Clinic,0
1,CNG ONLY,Himachal Pradesh(96),2026,X-Ray Van,0
2,DIESEL,Himachal Pradesh(96),2026,X-Ray Van,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,X-Ray Van,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,X-Ray Van,0
5,PETROL,Himachal Pradesh(96),2026,X-Ray Van,0
6,PETROL/CNG,Himachal Pradesh(96),2026,X-Ray Van,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,X-Ray Van,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,X-Ray Van,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,X-Ray Van,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,X-Ray Van,0
11,PURE EV,Himachal Pradesh(96),2026,X-Ray Van,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,X-Ray Van,0
1,CNG ONLY,Himachal Pradesh(96),2026,Library Van,0
2,DIESEL,Himachal Pradesh(96),2026,Library Van,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Library Van,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Library Van,0
5,PETROL,Himachal Pradesh(96),2026,Library Van,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Library Van,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Library Van,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Library Van,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Library Van,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Library Van,0
11,PURE EV,Himachal Pradesh(96),2026,Library Van,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Library Van,0
1,CNG ONLY,Himachal Pradesh(96),2026,Mobile Workshop,0
2,DIESEL,Himachal Pradesh(96),2026,Mobile Workshop,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Mobile Workshop,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Mobile Workshop,0
5,PETROL,Himachal Pradesh(96),2026,Mobile Workshop,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Mobile Workshop,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Mobile Workshop,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Mobile Workshop,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Mobile Workshop,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Mobile Workshop,0
11,PURE EV,Himachal Pradesh(96),2026,Mobile Workshop,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Mobile Workshop,0
1,CNG ONLY,Himachal Pradesh(96),2026,Mobile Canteen,0
2,DIESEL,Himachal Pradesh(96),2026,Mobile Canteen,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Mobile Canteen,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Mobile Canteen,0
5,PETROL,Himachal Pradesh(96),2026,Mobile Canteen,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Mobile Canteen,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Mobile Canteen,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Mobile Canteen,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Mobile Canteen,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Mobile Canteen,0
11,PURE EV,Himachal Pradesh(96),2026,Mobile Canteen,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Mobile Canteen,0
1,CNG ONLY,Himachal Pradesh(96),2026,Private Service Vehicle,0
2,DIESEL,Himachal Pradesh(96),2026,Private Service Vehicle,1
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Private Service Vehicle,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Private Service Vehicle,0
5,PETROL,Himachal Pradesh(96),2026,Private Service Vehicle,1
6,PETROL/CNG,Himachal Pradesh(96),2026,Private Service Vehicle,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Private Service Vehicle,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Private Service Vehicle,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Private Service Vehicle,2
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Private Service Vehicle,0
11,PURE EV,Himachal Pradesh(96),2026,Private Service Vehicle,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Private Service Vehicle,0
1,CNG ONLY,Himachal Pradesh(96),2026,Maxi Cab,0
2,DIESEL,Himachal Pradesh(96),2026,Maxi Cab,84
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Maxi Cab,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Maxi Cab,0
5,PETROL,Himachal Pradesh(96),2026,Maxi Cab,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Maxi Cab,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Maxi Cab,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Maxi Cab,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Maxi Cab,5
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Maxi Cab,0
11,PURE EV,Himachal Pradesh(96),2026,Maxi Cab,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Maxi Cab,1
1,CNG ONLY,Himachal Pradesh(96),2026,Motor Cab,0
2,DIESEL,Himachal Pradesh(96),2026,Motor Cab,87
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Motor Cab,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Motor Cab,0
5,PETROL,Himachal Pradesh(96),2026,Motor Cab,63
6,PETROL/CNG,Himachal Pradesh(96),2026,Motor Cab,2
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Motor Cab,27
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Motor Cab,94
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Motor Cab,757
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Motor Cab,19
11,PURE EV,Himachal Pradesh(96),2026,Motor Cab,13
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Motor Cab,0
1,CNG ONLY,Himachal Pradesh(96),2026,Puller Tractor,0
2,DIESEL,Himachal Pradesh(96),2026,Puller Tractor,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Puller Tractor,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Puller Tractor,0
5,PETROL,Himachal Pradesh(96),2026,Puller Tractor,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Puller Tractor,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Puller Tractor,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Puller Tractor,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Puller Tractor,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Puller Tractor,0
11,PURE EV,Himachal Pradesh(96),2026,Puller Tractor,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Puller Tractor,0
1,CNG ONLY,Himachal Pradesh(96),2026,Bus,0
2,DIESEL,Himachal Pradesh(96),2026,Bus,52
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Bus,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Bus,0
5,PETROL,Himachal Pradesh(96),2026,Bus,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Bus,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Bus,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Bus,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Bus,2
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Bus,0
11,PURE EV,Himachal Pradesh(96),2026,Bus,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Bus,0
1,CNG ONLY,Himachal Pradesh(96),2026,School Bus,0
2,DIESEL,Himachal Pradesh(96),2026,School Bus,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,School Bus,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,School Bus,0
5,PETROL,Himachal Pradesh(96),2026,School Bus,0
6,PETROL/CNG,Himachal Pradesh(96),2026,School Bus,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,School Bus,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,School Bus,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,School Bus,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,School Bus,0
11,PURE EV,Himachal Pradesh(96),2026,School Bus,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,School Bus,0
1,CNG ONLY,Himachal Pradesh(96),2026,Educational Institution Bus,1
2,DIESEL,Himachal Pradesh(96),2026,Educational Institution Bus,20
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Educational Institution Bus,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Educational Institution Bus,0
5,PETROL,Himachal Pradesh(96),2026,Educational Institution Bus,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Educational Institution Bus,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Educational Institution Bus,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Educational Institution Bus,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Educational Institution Bus,3
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Educational Institution Bus,0
11,PURE EV,Himachal Pradesh(96),2026,Educational Institution Bus,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Educational Institution Bus,0
1,CNG ONLY,Himachal Pradesh(96),2026,Ambulance,0
2,DIESEL,Himachal Pradesh(96),2026,Ambulance,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Ambulance,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Ambulance,0
5,PETROL,Himachal Pradesh(96),2026,Ambulance,1
6,PETROL/CNG,Himachal Pradesh(96),2026,Ambulance,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Ambulance,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Ambulance,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Ambulance,5
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Ambulance,0
11,PURE EV,Himachal Pradesh(96),2026,Ambulance,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Ambulance,0
1,CNG ONLY,Himachal Pradesh(96),2026,Animal Ambulance,0
2,DIESEL,Himachal Pradesh(96),2026,Animal Ambulance,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Animal Ambulance,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Animal Ambulance,0
5,PETROL,Himachal Pradesh(96),2026,Animal Ambulance,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Animal Ambulance,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Animal Ambulance,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Animal Ambulance,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Animal Ambulance,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Animal Ambulance,0
11,PURE EV,Himachal Pradesh(96),2026,Animal Ambulance,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Animal Ambulance,0
1,CNG ONLY,Himachal Pradesh(96),2026,Camper Van / Trailer,0
2,DIESEL,Himachal Pradesh(96),2026,Camper Van / Trailer,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Camper Van / Trailer,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Camper Van / Trailer,0
5,PETROL,Himachal Pradesh(96),2026,Camper Van / Trailer,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Camper Van / Trailer,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Camper Van / Trailer,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Camper Van / Trailer,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Camper Van / Trailer,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Camper Van / Trailer,0
11,PURE EV,Himachal Pradesh(96),2026,Camper Van / Trailer,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Camper Van / Trailer,0
1,CNG ONLY,Himachal Pradesh(96),2026,Cash Van,0
2,DIESEL,Himachal Pradesh(96),2026,Cash Van,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Cash Van,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Cash Van,0
5,PETROL,Himachal Pradesh(96),2026,Cash Van,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Cash Van,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Cash Van,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Cash Van,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Cash Van,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Cash Van,0
11,PURE EV,Himachal Pradesh(96),2026,Cash Van,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Cash Van,0
1,CNG ONLY,Himachal Pradesh(96),2026,Fire Tenders,0
2,DIESEL,Himachal Pradesh(96),2026,Fire Tenders,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Fire Tenders,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Fire Tenders,0
5,PETROL,Himachal Pradesh(96),2026,Fire Tenders,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Fire Tenders,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Fire Tenders,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Fire Tenders,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Fire Tenders,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Fire Tenders,0
11,PURE EV,Himachal Pradesh(96),2026,Fire Tenders,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Fire Tenders,0
1,CNG ONLY,Himachal Pradesh(96),2026,Snorked Ladders,0
2,DIESEL,Himachal Pradesh(96),2026,Snorked Ladders,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Snorked Ladders,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Snorked Ladders,0
5,PETROL,Himachal Pradesh(96),2026,Snorked Ladders,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Snorked Ladders,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Snorked Ladders,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Snorked Ladders,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Snorked Ladders,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Snorked Ladders,0
11,PURE EV,Himachal Pradesh(96),2026,Snorked Ladders,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Snorked Ladders,0
1,CNG ONLY,Himachal Pradesh(96),2026,Auxiliary Trailer,0
2,DIESEL,Himachal Pradesh(96),2026,Auxiliary Trailer,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Auxiliary Trailer,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Auxiliary Trailer,0
5,PETROL,Himachal Pradesh(96),2026,Auxiliary Trailer,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Auxiliary Trailer,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Auxiliary Trailer,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Auxiliary Trailer,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Auxiliary Trailer,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Auxiliary Trailer,0
11,PURE EV,Himachal Pradesh(96),2026,Auxiliary Trailer,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Auxiliary Trailer,0
1,CNG ONLY,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
2,DIESEL,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
5,PETROL,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
11,PURE EV,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Fire Fighting Vehicle,0
1,CNG ONLY,Himachal Pradesh(96),2026,Articulated Vehicle,0
2,DIESEL,Himachal Pradesh(96),2026,Articulated Vehicle,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Articulated Vehicle,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Articulated Vehicle,0
5,PETROL,Himachal Pradesh(96),2026,Articulated Vehicle,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Articulated Vehicle,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Articulated Vehicle,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Articulated Vehicle,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Articulated Vehicle,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Articulated Vehicle,0
11,PURE EV,Himachal Pradesh(96),2026,Articulated Vehicle,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Articulated Vehicle,0
1,CNG ONLY,Himachal Pradesh(96),2026,Hearses,0
2,DIESEL,Himachal Pradesh(96),2026,Hearses,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Hearses,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Hearses,0
5,PETROL,Himachal Pradesh(96),2026,Hearses,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Hearses,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Hearses,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Hearses,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Hearses,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Hearses,0
11,PURE EV,Himachal Pradesh(96),2026,Hearses,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Hearses,0
1,CNG ONLY,Himachal Pradesh(96),2026,Omni Bus,0
2,DIESEL,Himachal Pradesh(96),2026,Omni Bus,52
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Omni Bus,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Omni Bus,0
5,PETROL,Himachal Pradesh(96),2026,Omni Bus,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Omni Bus,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Omni Bus,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Omni Bus,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Omni Bus,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Omni Bus,0
11,PURE EV,Himachal Pradesh(96),2026,Omni Bus,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Omni Bus,0
1,CNG ONLY,Himachal Pradesh(96),2026,Dumper,0
2,DIESEL,Himachal Pradesh(96),2026,Dumper,0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Dumper,0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Dumper,0
5,PETROL,Himachal Pradesh(96),2026,Dumper,0
6,PETROL/CNG,Himachal Pradesh(96),2026,Dumper,0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Dumper,0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Dumper,0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Dumper,0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Dumper,0
11,PURE EV,Himachal Pradesh(96),2026,Dumper,0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Dumper,0
1,CNG ONLY,Himachal Pradesh(96),2026,Excavator (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Excavator (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Excavator (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Excavator (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Excavator (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Excavator (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Excavator (Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Excavator (Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Excavator (Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Excavator (Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Excavator (Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Excavator (Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Trailer (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Trailer (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Trailer (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Trailer (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Trailer (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Trailer (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Trailer (Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Trailer (Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Trailer (Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Trailer (Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Trailer (Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Trailer (Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Tractor-Trolley(Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
8,PETROL(E20)/HYBRID,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
9,PETROL/ETHANOL,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
10,PETROL/HYBRID,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
11,PURE EV,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
12,STRONG HYBRID EV,Himachal Pradesh(96),2026,Semi-Trailer (Commercial),0
1,CNG ONLY,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
2,DIESEL,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
3,DIESEL/HYBRID,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
4,ELECTRIC(BOV),Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
5,PETROL,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
6,PETROL/CNG,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
7,PETROL(E20)/CNG,Himachal Pradesh(96),2026,Construction Equipment Vehicle (Commercial),0
